sid_A,sid_B,species_A,species_B,gap_mean,gap_std,n_runs,npos_bin,nneg_bin,gap_ci_lo,gap_ci_hi,gap_p,gap_snr,concept,j
146,144,Forsters Tern,Common Tern,0.0059158891916463174,0.004189900640897396,9,11,16,0.000758244685235332,0.01035375704225916,0.0,1.4119402098679141,orange and black wings,200
10,16,Red winged Blackbird,Painted Bunting,0.25721109257660646,0.03973450903632354,9,10,10,0.20721139183878634,0.29738100301153336,0.0,6.4732419956416765,a red throat,84
10,21,Red winged Blackbird,Eastern Towhee,0.15038046978028066,0.04083712947894361,12,11,10,0.10327413148432207,0.19900937405945873,0.0,3.6824446697248203,a red throat,84
10,31,Red winged Blackbird,Black billed Cuckoo,0.10480180599453455,0.01721105961678636,12,15,10,0.09204360465319583,0.1280694978426138,0.0,6.08921288531414,a red throat,84
10,56,Red winged Blackbird,Pine Grosbeak,0.32808772349448545,0.018098309564707468,12,16,10,0.31250439039174216,0.3522577113752603,0.0,18.128086620650112,a red throat,84
10,148,Red winged Blackbird,Green tailed Towhee,0.16829671002340818,0.021222122007541176,3,16,10,0.15306324680837663,0.19082883964675929,0.0,7.930248914584251,a red throat,84
10,189,Red winged Blackbird,Red bellied Woodpecker,0.16469131490281783,0.039734494228362886,9,10,10,0.11469162718496151,0.2048611992978171,0.0,4.14479454431094,a red throat,84
10,191,Red winged Blackbird,Red headed Woodpecker,0.08587377861405916,0.01185668956335757,3,18,10,0.07445242519228275,0.09697141788222134,0.0,7.242643753801616,a red throat,84
16,10,Painted Bunting,Red winged Blackbird,0.25721109257660646,0.041037624471309125,6,10,10,0.20721139183878634,0.29738100301153336,0.0,6.267689611277677,a red throat,84
16,31,Painted Bunting,Black billed Cuckoo,0.1865620816245849,0.0212727026793683,3,10,15,0.1648101867267097,0.20457493698474707,0.0,8.770022522655543,a red throat,84
16,56,Painted Bunting,Pine Grosbeak,0.05869029215850604,0.003918472078645482,3,10,14,0.05482812669393892,0.0622501948129411,0.0,14.977851306730749,a red throat,84
16,137,Painted Bunting,Cliff Swallow,0.23364536205360778,0.017018074826483258,3,10,18,0.22381993085107246,0.2518223359900043,0.0,13.729247545455808,a red throat,84
16,148,Painted Bunting,Green tailed Towhee,0.12117361492422647,0.008850290564204135,21,10,14,0.11118660615239351,0.13225738817135446,0.0,13.69148436782782,a red throat,84
16,189,Painted Bunting,Red bellied Woodpecker,0.09251977767378865,2.0170441203328816e-08,6,10,18,0.09251976465382483,0.09251980371371626,0.0,4586671.658271024,a red throat,84
21,10,Eastern Towhee,Red winged Blackbird,0.15038046978028066,0.04083712947894361,12,11,10,0.10327413148432207,0.19900937405945873,0.0,3.6824446697248203,a red throat,84
21,16,Eastern Towhee,Painted Bunting,0.1043225853755269,0.01524755904458015,9,10,18,0.0839925066495345,0.11448768382293284,0.0,6.841920405992274,a red throat,84
21,31,Eastern Towhee,Black billed Cuckoo,0.06166215697846933,0.015513610198068885,3,11,15,0.04508556194276967,0.07074933974032124,0.0,3.974713570034797,a red throat,84
21,56,Eastern Towhee,Pine Grosbeak,0.17232867586562425,0.002054024666054924,9,11,14,0.17024352387624397,0.17490893268683105,0.0,83.89805567072882,a red throat,84
21,137,Eastern Towhee,Cliff Swallow,0.11791551392584336,8.474193501851792e-08,9,11,19,0.117915445694601,0.11791562603698091,0.0,1391449.4925161207,a red throat,84
21,189,Eastern Towhee,Red bellied Woodpecker,0.017487646371265136,0.0077599239536755545,3,10,19,0.009199285154090237,0.02196787615377017,0.0,2.253584761063074,a red throat,84
21,191,Eastern Towhee,Red headed Woodpecker,0.08117138588509305,0.014922167055891588,12,11,12,0.0629030778739823,0.09778045879113173,0.0,5.439651330508675,a red throat,84
31,10,Black billed Cuckoo,Red winged Blackbird,0.10480180599453455,0.018051111612469507,6,15,10,0.09204360465319583,0.1280694978426138,0.0,5.805836684114944,a red throat,84
31,16,Black billed Cuckoo,Painted Bunting,0.1865620816245849,0.0212727026793683,3,10,15,0.1648101867267097,0.20457493698474707,0.0,8.770022522655543,a red throat,84
31,21,Black billed Cuckoo,Eastern Towhee,0.06166215697846933,0.0138757947917264,6,11,15,0.04374936887439862,0.07076387181918975,0.0,4.443864866810529,a red throat,84
31,56,Black billed Cuckoo,Pine Grosbeak,0.2239491863209263,0.004954759569479224,18,15,14,0.2189326927002746,0.23044550959364318,0.0,45.19879988833968,a red throat,84
31,137,Black billed Cuckoo,Cliff Swallow,0.056253356947374024,0.013435128732192582,9,11,15,0.047151754217791164,0.07416607682020238,0.0,4.187035201858209,a red throat,84
31,148,Black billed Cuckoo,Green tailed Towhee,0.05617539563947863,0.003004568707271962,3,15,14,0.053317126934517754,0.05902578711199521,0.0,18.696658686759463,a red throat,84
31,189,Black billed Cuckoo,Red bellied Woodpecker,0.09404230395079627,0.018141439908217826,12,10,15,0.07091402696340166,0.11277169787385877,0.0,5.183839012856557,a red throat,84
31,191,Black billed Cuckoo,Red headed Woodpecker,0.021023797217102496,0.014059852717978633,6,15,12,0.00582058603443214,0.03721295777859124,0.0,1.495307073076492,a red throat,84
56,10,Pine Grosbeak,Red winged Blackbird,0.32808772349448545,0.021222149102116755,3,16,10,0.31285422430797777,0.35061987924231997,0.0,15.45968421484238,a red throat,84
56,16,Pine Grosbeak,Painted Bunting,0.05869029215850604,0.003918472078645482,3,10,14,0.05482812669393892,0.0622501948129411,0.0,14.977851306730749,a red throat,84
56,21,Pine Grosbeak,Eastern Towhee,0.17232867586562425,0.002121387553154659,6,11,14,0.17024352387624397,0.17490893268683105,0.0,81.23394309923471,a red throat,84
56,31,Pine Grosbeak,Black billed Cuckoo,0.2239491863209263,0.004984164928938645,15,15,14,0.2189326927002746,0.23044550959364318,0.0,44.93213797475259,a red throat,84
56,137,Pine Grosbeak,Cliff Swallow,0.2902441897914676,0.0020539538121965733,9,11,14,0.2881591499132249,0.29282437838143205,0.0,141.3099885336564,a red throat,84
56,148,Pine Grosbeak,Green tailed Towhee,0.15979101347107727,2.9607083472565513e-08,9,16,14,0.15979097499664463,0.1597910403608126,0.0,5396871.2165763,a red throat,84
56,189,Pine Grosbeak,Red bellied Woodpecker,0.15121006983229468,0.0033935124578072344,9,10,14,0.14712590351773192,0.15493864586078354,0.0,44.55857217787926,a red throat,84
56,191,Pine Grosbeak,Red headed Woodpecker,0.2456327643055227,0.002293749300564455,12,16,12,0.2425810575930848,0.24765820014239526,0.0,107.08788625591667,a red throat,84
137,10,Cliff Swallow,Red winged Blackbird,0.0422258482288547,0.029993447969289773,9,11,10,0.014641338561626083,0.08109392836485774,0.0,1.4078357470165426,a red throat,84
137,16,Cliff Swallow,Painted Bunting,0.23364536205360778,0.014738085123238948,9,10,18,0.22381992628213787,0.25329614221785557,0.0,15.853169532135732,a red throat,84
137,21,Cliff Swallow,Eastern Towhee,0.11791551392584336,9.785155798593317e-08,3,11,19,0.11791544691216835,0.11791561823742927,0.0,1205032.5137416883,a red throat,84
137,31,Cliff Swallow,Black billed Cuckoo,0.056253356947374024,0.013435128732192582,9,11,15,0.047151754217791164,0.07416607682020238,0.0,4.187035201858209,a red throat,84
137,56,Cliff Swallow,Pine Grosbeak,0.2902441897914676,0.0020539538121965733,9,11,14,0.2881591499132249,0.29282437838143205,0.0,141.3099885336564,a red throat,84
137,148,Cliff Swallow,Green tailed Towhee,0.11524116833007281,0.012284631532551441,12,11,14,0.102029093598206,0.13059849401882995,0.0,9.380921846563274,a red throat,84
137,189,Cliff Swallow,Red bellied Woodpecker,0.14112558437981915,0.015221438948461525,6,10,19,0.13130016162831304,0.16077637756403074,0.0,9.271500864562585,a red throat,84
137,191,Cliff Swallow,Red headed Woodpecker,0.0367441280407503,0.014558982246692127,27,11,12,0.020135167245849184,0.05501239217196585,0.0,2.523811583503712,a red throat,84
148,10,Green tailed Towhee,Red winged Blackbird,0.16829671002340818,0.018098286458375776,12,16,10,0.15271341539509753,0.1924666710144477,0.0,9.299041121996522,a red throat,84
148,16,Green tailed Towhee,Painted Bunting,0.12117361492422647,0.010578120483259013,3,10,14,0.11163111836722041,0.1316483612852333,0.0,11.455117674689122,a red throat,84
148,21,Green tailed Towhee,Eastern Towhee,0.011129590917003237,0.004856357339923167,12,11,14,0.00481952832141852,0.015886376447742157,0.0,2.291756997208027,a red throat,84
148,31,Green tailed Towhee,Black billed Cuckoo,0.05617539563947863,0.0025623048029201297,12,15,14,0.0531662039851889,0.059175319961480954,0.0,21.9237756388446,a red throat,84
148,137,Green tailed Towhee,Cliff Swallow,0.1152411683300728,0.012475102294656228,9,11,14,0.102029093598206,0.13059849401882995,0.0,9.237693254844029,a red throat,84
148,189,Green tailed Towhee,Red bellied Woodpecker,0.028653837250437835,0.010578122508193684,3,10,14,0.019111351760401,0.03912859467841391,0.0,2.708782888979981,a red throat,84
148,191,Green tailed Towhee,Red headed Woodpecker,0.08584175083444541,0.002405707949864791,6,16,12,0.08279003253731021,0.08786715978158266,0.0,35.68253195637794,a red throat,84
189,10,Red bellied Woodpecker,Red winged Blackbird,0.16469131490281783,0.039127825103031026,12,10,10,0.11469162718496151,0.2048611992978171,0.0,4.209058757161818,a red throat,84
189,16,Red bellied Woodpecker,Painted Bunting,0.09251977767378865,1.9529945717990964e-08,9,10,18,0.09251976465382483,0.09251980371371626,0.0,4737086.417098783,a red throat,84
189,21,Red bellied Woodpecker,Eastern Towhee,0.017487646371265136,0.0077599239536755545,3,10,19,0.009199285154090237,0.02196787615377017,0.0,2.253584761063074,a red throat,84
189,31,Red bellied Woodpecker,Black billed Cuckoo,0.09404230395079627,0.018422719316219634,9,10,15,0.07091402696340166,0.11277169787385877,0.0,5.104691784719064,a red throat,84
189,56,Red bellied Woodpecker,Pine Grosbeak,0.15121006983229468,0.003918490662026712,3,10,14,0.14734789134776374,0.1547699965736628,0.0,38.5888554639294,a red throat,84
189,137,Red bellied Woodpecker,Cliff Swallow,0.14112558437981915,0.014738094888176104,9,10,19,0.13130016162831304,0.16077637756403074,0.0,9.575564918058985,a red throat,84
189,148,Red bellied Woodpecker,Green tailed Towhee,0.028653837250437835,0.00946136040105666,6,10,14,0.018666841498568676,0.03973762351752963,0.0,3.028511337989959,a red throat,84
189,191,Red bellied Woodpecker,Red headed Woodpecker,0.11047495190221375,0.015472033439793982,12,10,12,0.09284619152283513,0.12909100829614129,0.0,7.140299452231825,a red throat,84
191,10,Red headed Woodpecker,Red winged Blackbird,0.08587377861405916,0.010268194366653481,9,18,10,0.0738312571079407,0.097535459939455,0.0,8.36308464169473,a red throat,84
191,16,Red headed Woodpecker,Painted Bunting,0.2029947295760024,0.016227204620259776,6,10,12,0.18536595617665996,0.22161077294996612,0.0,12.509531636154545,a red throat,84
191,21,Red headed Woodpecker,Eastern Towhee,0.08117138588509305,0.014922167055891588,12,11,12,0.0629030778739823,0.09778045879113173,0.0,5.439651330508675,a red throat,84
191,31,Red headed Woodpecker,Black billed Cuckoo,0.021023797217102496,0.013285312057845363,15,15,12,0.00582058603443214,0.03721295777859124,0.0,1.5824842596079516,a red throat,84
191,56,Red headed Woodpecker,Pine Grosbeak,0.2456327643055227,0.002259765950769327,18,16,12,0.2425810575930848,0.24765820014239526,0.0,108.69832077662726,a red throat,84
191,137,Red headed Woodpecker,Cliff Swallow,0.0367441280407503,0.015153469164885025,9,11,12,0.020135167245849184,0.05501239217196585,0.0,2.4247997365165914,a red throat,84
191,148,Red headed Woodpecker,Green tailed Towhee,0.08584175083444541,0.002273180343711885,15,16,12,0.08279003253731021,0.08786715978158266,0.0,37.762842281361294,a red throat,84
191,189,Red headed Woodpecker,Red bellied Woodpecker,0.11047495190221375,0.015131947219112672,24,10,12,0.09284619152283513,0.12909100829614129,0.0,7.300775656643557,a red throat,84
9,11,Brewer Blackbird,Rusty Blackbird,0.03996732499922229,0.013368339555395852,3,10,16,0.02877200461147511,0.053694491485615815,0.0,2.9897000170152475,"a small, blue bird",98
9,19,Brewer Blackbird,Gray Catbird,0.1277500337093569,0.007300720976566968,6,12,15,0.12079308264717792,0.13673543963867563,0.0,17.498276417068436,"a small, blue bird",98
9,27,Brewer Blackbird,Shiny Cowbird,0.009180958660199115,0.006720830629468056,6,10,16,0.00130868001404838,0.016276587993626523,0.0,1.3660452353282602,"a small, blue bird",98
9,49,Brewer Blackbird,Boat tailed Grackle,0.01053275404993792,0.001711622011724554,12,12,11,0.008518424439806882,0.012532453889127937,0.0,6.153668258315935,"a small, blue bird",98
9,70,Brewer Blackbird,Green Violetear,0.01652867376750337,0.011631052536958883,12,12,14,0.001080335639495833,0.026903038786266098,0.0,1.421081515500055,"a small, blue bird",98
9,134,Brewer Blackbird,Cape Glossy Starling,0.11370930102588124,0.010250075430637705,6,12,10,0.10050763536567697,0.12109567555719403,0.0,11.093508704814804,"a small, blue bird",98
9,136,Brewer Blackbird,Barn Swallow,0.012296230463289056,0.008758184638024162,6,12,15,0.0016146293702773429,0.02084791815503706,0.0,1.4039702255762336,"a small, blue bird",98
9,160,Brewer Blackbird,Black throated Blue Warbler,0.11165095963207221,0.0045723470094432995,3,12,13,0.10686464290271672,0.11523400532745504,0.0,24.418741485950207,"a small, blue bird",98
11,9,Rusty Blackbird,Brewer Blackbird,0.03996732499922229,0.011957006396865777,6,10,16,0.028339547878909244,0.05457374458853104,0.0,3.3425862351596725,"a small, blue bird",98
11,19,Rusty Blackbird,Gray Catbird,0.07818768383614343,0.021418997827959325,6,10,15,0.05113831857871254,0.09668385661573176,0.0,3.6503894561504935,"a small, blue bird",98
11,27,Rusty Blackbird,Shiny Cowbird,0.03829722499700372,1.1912001052878803e-07,3,10,20,0.03829715588898533,0.038297352246806436,0.0,321498.4898717629,"a small, blue bird",98
11,49,Rusty Blackbird,Boat tailed Grackle,0.0475852775255291,0.005574211530633623,3,10,11,0.04257710528618565,0.05311910920327714,0.0,8.536683126480378,"a small, blue bird",98
11,79,Rusty Blackbird,Belted Kingfisher,0.09704198961877031,7.38625351541418e-11,3,10,20,0.09704198953987789,0.09704198966141486,0.0,1296269080.6417532,"a small, blue bird",98
11,82,Rusty Blackbird,Ringed Kingfisher,0.06715333309664324,0.006302605174806494,6,10,17,0.05903759214882354,0.07171578422593317,0.0,10.654853227110195,"a small, blue bird",98
11,134,Rusty Blackbird,Cape Glossy Starling,0.16100081951360065,0.009920583178871826,9,10,10,0.14919507574773105,0.17207014776554308,0.0,16.228967248645233,"a small, blue bird",98
11,160,Rusty Blackbird,Black throated Blue Warbler,0.1522116148481992,0.010555113668516209,3,10,13,0.14239647512808512,0.16243557012454393,0.0,14.420651412575054,"a small, blue bird",98
19,27,Gray Catbird,Shiny Cowbird,0.11648490883314715,0.023947204069315695,3,10,15,0.09121561335784925,0.1344838737870983,0.0,4.8642383674985545,"a small, blue bird",98
19,70,Gray Catbird,Green Violetear,0.1017448203455776,0.009892628767764783,12,14,14,0.09337268357189865,0.11498592254213968,0.0,10.28491240536884,"a small, blue bird",98
19,79,Gray Catbird,Belted Kingfisher,0.018854305782626885,0.023947167626025025,3,10,15,0.0008552819392334155,0.04412354319593865,0.0,0.7873292606575023,"a small, blue bird",98
19,82,Gray Catbird,Ringed Kingfisher,0.010440286886413186,0.00414525077871208,9,13,15,0.006287452165034346,0.015675228932864438,0.0,2.518614057685153,"a small, blue bird",98
19,134,Gray Catbird,Cape Glossy Starling,0.23869362125397484,0.005460565067772611,3,14,10,0.23286048609250412,0.2422791642029992,0.0,43.71225656095455,"a small, blue bird",98
19,136,Gray Catbird,Barn Swallow,0.14129528356105533,0.0017829731229754107,6,14,15,0.13906182491455787,0.14289418329230852,0.0,79.24700695769094,"a small, blue bird",98
19,160,Gray Catbird,Black throated Blue Warbler,0.23633626348914583,0.0024066424795647296,3,14,13,0.233763443078674,0.23786757116467205,0.0,98.20165038958693,"a small, blue bird",98
27,9,Shiny Cowbird,Brewer Blackbird,0.009180958660199115,0.0064080605738536965,12,10,16,0.00130868001404838,0.016276587993626523,0.0,1.4327203298025513,"a small, blue bird",98
27,11,Shiny Cowbird,Rusty Blackbird,0.03829722499700372,1.0316095521725301e-07,9,10,20,0.03829715585183169,0.03829736254427496,0.0,371233.9972265165,"a small, blue bird",98
27,19,Shiny Cowbird,Gray Catbird,0.11648490883314715,0.02141903046801979,6,10,15,0.08943547517361705,0.13498101246756344,0.0,5.438383824217881,"a small, blue bird",98
27,49,Shiny Cowbird,Boat tailed Grackle,0.009288052528525381,0.0055743082759435085,3,10,11,0.004279753076532849,0.01482195264552627,0.0,1.6662251291236774,"a small, blue bird",98
27,70,Shiny Cowbird,Green Violetear,0.008249978513817702,0.005650200249718364,3,10,14,0.003084676121078339,0.013794877640040986,0.0,1.460121437778918,"a small, blue bird",98
27,79,Shiny Cowbird,Belted Kingfisher,0.13533921461577403,1.1915715823749482e-07,3,10,20,0.13533914542886322,0.1353393419082213,0.0,1135794.7841559337,"a small, blue bird",98
27,82,Shiny Cowbird,Ringed Kingfisher,0.10545055809364696,0.007046593905255635,3,10,17,0.09791819957612634,0.1099626784072016,0.0,14.964755951103257,"a small, blue bird",98
27,136,Shiny Cowbird,Barn Swallow,0.017572440005323247,0.013089292858624051,6,10,15,0.003637721043621256,0.03281806561002654,0.0,1.342504915565619,"a small, blue bird",98
49,9,Boat tailed Grackle,Brewer Blackbird,0.01053275404993792,0.001795164310619507,6,12,11,0.008518424439806882,0.012532453889127937,0.0,5.867292471091852,"a small, blue bird",98
49,11,Boat tailed Grackle,Rusty Blackbird,0.0475852775255291,0.005574211530633623,3,10,11,0.04257710528618565,0.05311910920327714,0.0,8.536683126480378,"a small, blue bird",98
49,19,Boat tailed Grackle,Gray Catbird,0.12052141881622484,0.012956809388210493,3,14,11,0.11087932151888638,0.13421470292916252,0.0,9.301782190034105,"a small, blue bird",98
49,27,Boat tailed Grackle,Shiny Cowbird,0.009288052528525381,0.0048274925754929155,9,10,11,0.004048703301351098,0.01514575547923891,0.0,1.9239910536067524,"a small, blue bird",98
49,70,Boat tailed Grackle,Green Violetear,0.014267221838307234,0.003510060370043267,12,16,11,0.010211406825203273,0.01844070471325443,0.0,4.064665655327946,"a small, blue bird",98
49,79,Boat tailed Grackle,Belted Kingfisher,0.1446272671442994,0.004827408797742786,9,10,11,0.13938805550704092,0.15048490173555829,0.0,29.959606317568348,"a small, blue bird",98
49,134,Boat tailed Grackle,Cape Glossy Starling,0.12487878408959585,0.0013094099589276292,3,19,10,0.12387284510653818,0.12625514477715213,0.0,95.37027203955121,"a small, blue bird",98
49,136,Boat tailed Grackle,Barn Swallow,0.023603237290668044,0.00852861616964207,9,15,11,0.013212111852193065,0.0327989803121147,0.0,2.767534242180709,"a small, blue bird",98
49,160,Boat tailed Grackle,Black throated Blue Warbler,0.12105650714898612,0.004115918402844407,3,16,11,0.11709755730610866,0.12491540336949261,0.0,29.41178499455073,"a small, blue bird",98
70,9,Green Violetear,Brewer Blackbird,0.01652867376750337,0.013638618030671557,3,12,14,0.0021064512013584504,0.026638019190790202,0.0,1.21190238843265,"a small, blue bird",98
70,11,Green Violetear,Rusty Blackbird,0.0352495092308418,0.010958337441416752,3,10,14,0.02475064283130075,0.04556857447475786,0.0,3.2166840468336475,"a small, blue bird",98
70,19,Green Violetear,Gray Catbird,0.1017448203455776,0.011600135469601643,3,14,14,0.09354784213943844,0.11408041916116743,0.0,8.771002770047872,"a small, blue bird",98
70,27,Green Violetear,Shiny Cowbird,0.008249978513817702,0.004893216952725282,9,10,14,0.002836322542109637,0.014110218877859793,0.0,1.6860030102562413,"a small, blue bird",98
70,49,Green Violetear,Boat tailed Grackle,0.014267221838307234,0.0036813823737127742,6,16,11,0.010211406825203273,0.01844070471325443,0.0,3.8755066401979987,"a small, blue bird",98
70,79,Green Violetear,Belted Kingfisher,0.1322914988496121,0.009801434919102117,6,10,14,0.12122892737845958,0.14314253950679656,0.0,13.497156276403029,"a small, blue bird",98
70,82,Green Violetear,Ringed Kingfisher,0.09822637508675425,0.014933781800741574,9,13,14,0.08540854267486675,0.11783129438802153,0.0,6.577461515829775,"a small, blue bird",98
70,136,Green Violetear,Barn Swallow,0.03995495048747514,0.008192771470092121,9,15,14,0.030225817292329094,0.04912106501591418,0.0,4.876854020456282,"a small, blue bird",98
70,160,Green Violetear,Black throated Blue Warbler,0.13532372898729336,3.22662914715994e-08,9,16,13,0.13532370096742397,0.13532377126941597,0.0,4193836.0121239433,"a small, blue bird",98
79,9,Belted Kingfisher,Brewer Blackbird,0.1370093146179926,0.01195700644663021,6,10,16,0.12538153741239044,0.1516157342499459,0.0,11.458496340038925,"a small, blue bird",98
79,11,Belted Kingfisher,Rusty Blackbird,0.09704198961877031,7.38625351541418e-11,3,10,20,0.09704198953987789,0.09704198966141486,0.0,1296269080.6417532,"a small, blue bird",98
79,19,Belted Kingfisher,Gray Catbird,0.018854305782626885,0.021418997872149688,6,10,15,0.000358132917749443,0.045903671082702324,0.0,0.8802608737480742,"a small, blue bird",98
79,27,Belted Kingfisher,Shiny Cowbird,0.13533921461577403,1.016175659817996e-07,12,10,20,0.1353391453853129,0.13533935220568982,0.0,1331835.5096647788,"a small, blue bird",98
79,49,Belted Kingfisher,Boat tailed Grackle,0.1446272671442994,0.005574211537730331,3,10,11,0.13961909494120384,0.15016109885829532,0.0,25.945780159115017,"a small, blue bird",98
79,70,Belted Kingfisher,Green Violetear,0.1322914988496121,0.009490198552654585,9,10,14,0.12122892737845958,0.14314253950679656,0.0,13.939803061198115,"a small, blue bird",98
79,134,Belted Kingfisher,Cape Glossy Starling,0.25804280913237093,0.010245934246038231,6,10,10,0.24623706540914592,0.26911213742695794,0.0,25.184898020106147,"a small, blue bird",98
79,136,Belted Kingfisher,Barn Swallow,0.15291165462109726,0.013089284979541536,6,10,15,0.13897686642893414,0.1681572118663459,0.0,11.682200735060391,"a small, blue bird",98
79,160,Belted Kingfisher,Black throated Blue Warbler,0.24925360446696948,0.008920699170838164,15,10,13,0.2389471921451739,0.260040976224039,0.0,27.9410391120284,"a small, blue bird",98
82,11,Ringed Kingfisher,Rusty Blackbird,0.06715333309664324,0.00704652680310463,3,10,17,0.05962104368714101,0.07166532616039516,0.0,9.529990442600198,"a small, blue bird",98
82,19,Ringed Kingfisher,Gray Catbird,0.010440286886413186,0.004281196595148055,6,13,15,0.006287452165034346,0.015675228932864438,0.0,2.4386375752533023,"a small, blue bird",98
82,27,Ringed Kingfisher,Shiny Cowbird,0.10545055809364696,0.006302665192794927,6,10,17,0.09733474800065522,0.11001314677020813,0.0,16.73110578640044,"a small, blue bird",98
82,79,Ringed Kingfisher,Belted Kingfisher,0.02988865652212706,0.006102471156133934,9,10,17,0.025326205435481697,0.03800439738465766,0.0,4.897795622874269,"a small, blue bird",98
82,134,Ringed Kingfisher,Cape Glossy Starling,0.23190631095535388,0.006870145786305132,12,13,10,0.222604718286048,0.23665076708783728,0.0,33.75566081637999,"a small, blue bird",98
82,160,Ringed Kingfisher,Black throated Blue Warbler,0.22811976533599593,0.0050837302388170085,9,13,13,0.2215803896580698,0.2329342860122895,0.0,44.87251576594418,"a small, blue bird",98
134,9,Cape Glossy Starling,Brewer Blackbird,0.11370930102588124,0.009773063460058455,12,12,10,0.10050763536567697,0.12109567555719403,0.0,11.63497008680696,"a small, blue bird",98
134,19,Cape Glossy Starling,Gray Catbird,0.23869362125397484,0.004884077874840122,6,14,10,0.2324143091823062,0.24232870719335364,0.0,48.87178855904638,"a small, blue bird",98
134,27,Cape Glossy Starling,Shiny Cowbird,0.12270359451659692,0.01024584527121511,6,10,10,0.11089791915282654,0.13377278522126812,0.0,11.975936709618972,"a small, blue bird",98
134,49,Cape Glossy Starling,Boat tailed Grackle,0.12487878408959584,0.0011339822883996648,9,19,10,0.12384283727798706,0.12635052114179124,0.0,110.12410445643486,"a small, blue bird",98
134,82,Cape Glossy Starling,Ringed Kingfisher,0.23190631095535388,0.006870145786305132,12,13,10,0.222604718286048,0.23665076708783728,0.0,33.75566081637999,"a small, blue bird",98
134,136,Cape Glossy Starling,Barn Swallow,0.09383894307936476,0.005712577381178365,3,15,10,0.08773699026154394,0.09759682159354752,0.0,16.42672594197426,"a small, blue bird",98
134,160,Cape Glossy Starling,Black throated Blue Warbler,0.002973433199949619,0.002505034971234015,3,16,10,0.0004328050002961936,0.005135666944232236,0.0,1.1869827099850354,"a small, blue bird",98
136,9,Barn Swallow,Brewer Blackbird,0.012296230463289056,0.008758184638024162,6,12,15,0.0016146293702773429,0.02084791815503706,0.0,1.4039702255762336,"a small, blue bird",98
136,11,Barn Swallow,Rusty Blackbird,0.055869665002326964,0.013089284925062514,6,10,15,0.041934876895452944,0.07111522220493105,0.0,4.268351198550427,"a small, blue bird",98
136,19,Barn Swallow,Gray Catbird,0.14129528356105533,0.0017829731229754107,6,14,15,0.13906182491455787,0.14289418329230852,0.0,79.24700695769094,"a small, blue bird",98
136,27,Barn Swallow,Shiny Cowbird,0.017572440005323247,0.012673653313770657,9,10,15,0.003637721043621256,0.03281806561002654,0.0,1.3865331147131223,"a small, blue bird",98
136,49,Barn Swallow,Boat tailed Grackle,0.023603237290668044,0.00984799768271569,3,15,11,0.01379143724496823,0.03239896228189378,0.0,2.3967549596094586,"a small, blue bird",98
136,70,Barn Swallow,Green Violetear,0.03995495048747514,0.009460197627333545,3,15,14,0.030740424885421745,0.04869091022282758,0.0,4.22347947233248,"a small, blue bird",98
136,79,Barn Swallow,Belted Kingfisher,0.15291165462109726,0.013089284979541536,6,10,15,0.13897686642893414,0.1681572118663459,0.0,11.682200735060391,"a small, blue bird",98
136,82,Barn Swallow,Ringed Kingfisher,0.13078522304667672,0.008782993896881804,6,13,15,0.12304584037086685,0.14183145213539572,0.0,14.89073368002888,"a small, blue bird",98
136,160,Barn Swallow,Black throated Blue Warbler,0.09250044708375822,0.0012470939359901024,9,15,13,0.09147717152949175,0.0941471346697581,0.0,74.17279832745459,"a small, blue bird",98
160,9,Black throated Blue Warbler,Brewer Blackbird,0.11165095963207221,0.004089631491933236,6,12,13,0.10653822554953252,0.11534808073346758,0.0,27.300982943084676,"a small, blue bird",98
160,11,Black throated Blue Warbler,Rusty Blackbird,0.1522116148481992,0.010555113668516209,3,10,13,0.14239647512808512,0.16243557012454393,0.0,14.420651412575054,"a small, blue bird",98
160,19,Black throated Blue Warbler,Gray Catbird,0.23633626348914583,0.0021525664727381527,6,14,13,0.23356354152549463,0.237883676352861,0.0,109.79278288150778,"a small, blue bird",98
160,27,Black throated Blue Warbler,Shiny Cowbird,0.11391438985119547,0.010555214596796612,3,10,13,0.10409912288127869,0.1241384142355586,0.0,10.79223816775596,"a small, blue bird",98
160,49,Black throated Blue Warbler,Boat tailed Grackle,0.12105650714898612,0.00356448989676713,9,16,11,0.11688299625416954,0.12511230789983685,0.0,33.96180396662603,"a small, blue bird",98
160,70,Black throated Blue Warbler,Green Violetear,0.13532372898729333,3.148867620101107e-08,15,16,13,0.13532370096742397,0.13532377126941597,0.0,4297399.8247383805,"a small, blue bird",98
160,79,Black throated Blue Warbler,Belted Kingfisher,0.2492536044669695,0.009001431125618749,12,10,13,0.2389471921451739,0.260040976224039,0.0,27.690441770962906,"a small, blue bird",98
160,82,Black throated Blue Warbler,Ringed Kingfisher,0.22811976533599593,0.0050837302388170085,9,13,13,0.2215803896580698,0.2329342860122895,0.0,44.87251576594418,"a small, blue bird",98
160,134,Black throated Blue Warbler,Cape Glossy Starling,0.002973433199949619,0.002136301001451792,12,16,10,0.0002756577293936413,0.005226038723010529,0.0,1.3918606022920301,"a small, blue bird",98
160,136,Black throated Blue Warbler,Barn Swallow,0.09250044708375822,0.0012098588289775212,18,15,13,0.09147717152949175,0.0941471346697581,0.0,76.45557051104619,"a small, blue bird",98
