sid_A,sid_B,concept_idx,concept,shift_B_fwd,shift_A_fwd,shift_A_bwd,shift_B_bwd,leakage_fwd,leakage_bwd,leakage_sym,n_A,n_B,part
7,31,3,beak_3,-3.5786605678822525e-08,-0.003606760408729315,-6.9690955228907114e-09,0.0024011791683733463,0.003606724622123636,-0.0024011861374688692,0.0006027692423273834,10,10,beak
7,36,3,beak_3,-1.6828732896101428e-06,-0.0033902525901794434,1.731856514197716e-06,0.05655629560351372,0.003388569716889833,-0.05655456374699952,-0.026582997015054843,10,10,beak
7,40,3,beak_3,-5.265581535240926e-07,2.6994943254976533e-05,-1.3471580473378708e-07,-7.027387709968025e-06,-2.7521501408500626e-05,6.892671905234238e-06,-1.0314414751633194e-05,10,10,beak
7,42,3,beak_3,-1.3389159221333102e-06,2.3412703740177676e-05,-1.83605584425095e-06,-1.1265277635175153e-06,-2.4751619662310986e-05,-7.095280807334348e-07,-1.273057387152221e-05,10,10,beak
7,45,3,beak_3,1.1196220839337911e-08,-0.00018429159536026418,2.909717977672699e-08,0.00026232004165649414,0.00018430279158110352,-0.0002622909444767174,-3.899407644780695e-05,10,10,beak
7,49,3,beak_3,-5.355686738539589e-08,2.6792287826538086e-05,-4.454486912663924e-08,-3.925561759388074e-05,-2.6845844693923482e-05,3.9211072724754104e-05,6.182614015415311e-06,10,10,beak
9,11,3,beak_3,1.269654659186159e-10,-4.7683716530855236e-08,7.171365723479539e-10,1.1324882365215672e-07,4.781068199677385e-08,-1.1253168707980876e-07,-3.2360502541517455e-08,10,10,beak
9,20,3,beak_3,8.668621240747951e-14,1.1920929132713809e-08,1.921989650766065e-10,5.960464477539063e-08,-1.1920842446501401e-08,-5.941244581031402e-08,-3.566664412840771e-08,10,10,beak
9,31,3,beak_3,-4.4942396471014945e-09,-0.006360185332596302,9.315073018489883e-11,0.0024134814739227295,0.006360180838356655,-0.0024134813807719993,0.001973349728792328,10,10,beak
9,36,3,beak_3,-1.306710850634829e-09,-0.006744176149368286,2.830851428825554e-07,0.05681809037923813,0.0067441748426574355,-0.056817807294095246,-0.025036816225718905,10,10,beak
9,40,3,beak_3,6.402842839259293e-11,3.5762788286319847e-08,-4.615867688073649e-09,-1.1920929132713809e-08,-3.5698759857927254e-08,7.30506144464016e-09,-1.4196849206643547e-08,10,10,beak
9,42,3,beak_3,6.548361852765083e-11,-3.5703183129953686e-06,6.430127541534603e-10,8.940696716308594e-08,3.5703837966138963e-06,-8.876395440893248e-08,1.740809921102482e-06,10,10,beak
9,45,3,beak_3,1.5913447271032055e-07,-0.000238889449974522,9.005192396216444e-07,0.00033442972926422954,0.00023904858444723232,-0.0003335292100246079,-4.724031278868779e-05,10,10,beak
9,49,3,beak_3,1.3426415361450506e-11,-1.728534755329747e-07,-1.0368239253266687e-11,1.1324882365215672e-07,1.7286690194833615e-07,-1.1325919189140998e-07,2.980385502846308e-08,10,10,beak
11,20,3,beak_3,7.197797913249815e-12,5.960464477539063e-08,-2.758611047926074e-11,-5.9604645663569045e-09,-5.9597446977477375e-08,5.932878455877644e-09,-2.6832284260799866e-08,10,10,beak
11,31,3,beak_3,-0.00016604810662101954,-0.012184768915176392,-2.2789503418607637e-05,0.002413463545963168,0.012018720808555372,-0.0024362530493817758,0.004791233879586798,10,10,beak
