species_id,species_name,n,n_pos,n_pred_pos,n_neg,prevalence,tp,recall,attr,model
10,Red winged Blackbird,30,1,2,29,0.03333333333333333,0,0.0,has_upperparts_color::brown,baseline
77,Tropical Kingbird,30,11,7,19,0.36666666666666664,3,0.2727272727272727,has_upperparts_color::brown,baseline
11,Rusty Blackbird,30,12,10,18,0.4,6,0.5,has_upperparts_color::brown,baseline
74,Florida Jay,30,1,0,29,0.03333333333333333,0,0.0,has_upperparts_color::brown,baseline
76,Dark eyed Junco,30,4,9,26,0.13333333333333333,4,1.0,has_upperparts_color::brown,baseline
72,Pomarine Jaeger,30,12,8,18,0.4,4,0.3333333333333333,has_upperparts_color::brown,baseline
14,Indigo Bunting,30,3,0,27,0.1,0,0.0,has_upperparts_color::brown,baseline
66,Western Gull,30,3,2,27,0.1,1,0.3333333333333333,has_upperparts_color::brown,baseline
71,Long tailed Jaeger,30,8,6,22,0.26666666666666666,4,0.5,has_upperparts_color::brown,baseline
67,Anna Hummingbird,30,5,10,25,0.16666666666666666,5,1.0,has_upperparts_color::brown,baseline
68,Ruby throated Hummingbird,30,5,5,25,0.16666666666666666,2,0.4,has_upperparts_color::brown,baseline
31,Black billed Cuckoo,30,13,21,17,0.43333333333333335,10,0.7692307692307693,has_upperparts_color::brown,baseline
69,Rufous Hummingbird,30,8,15,22,0.26666666666666666,6,0.75,has_upperparts_color::brown,baseline
13,Bobolink,30,2,5,28,0.06666666666666667,1,0.5,has_upperparts_color::brown,baseline
70,Green Violetear,30,2,4,28,0.06666666666666667,0,0.0,has_upperparts_color::brown,baseline
181,Worm eating Warbler,29,8,18,21,0.27586206896551724,7,0.875,has_upperparts_color::brown,baseline
20,Yellow breasted Chat,29,6,4,23,0.20689655172413793,2,0.3333333333333333,has_upperparts_color::brown,baseline
169,Magnolia Warbler,29,4,3,25,0.13793103448275862,2,0.5,has_upperparts_color::brown,baseline
168,Kentucky Warbler,29,0,3,29,0.0,0,,has_upperparts_color::brown,baseline
28,Brown Creeper,29,20,26,9,0.6896551724137931,17,0.85,has_upperparts_color::brown,baseline
9,Brewer Blackbird,29,3,5,26,0.10344827586206896,2,0.6666666666666666,has_upperparts_color::brown,baseline
166,Golden winged Warbler,29,1,1,28,0.034482758620689655,0,0.0,has_upperparts_color::brown,baseline
23,Brandt Cormorant,29,2,5,27,0.06896551724137931,1,0.5,has_upperparts_color::brown,baseline
190,Red cockaded Woodpecker,29,6,8,23,0.20689655172413793,4,0.6666666666666666,has_upperparts_color::brown,baseline
33,Yellow billed Cuckoo,29,14,10,15,0.4827586206896552,4,0.2857142857142857,has_upperparts_color::brown,baseline
179,Tennessee Warbler,29,3,7,26,0.10344827586206896,1,0.3333333333333333,has_upperparts_color::brown,baseline
19,Gray Catbird,29,1,0,28,0.034482758620689655,0,0.0,has_upperparts_color::brown,baseline
43,Yellow bellied Flycatcher,29,4,16,25,0.13793103448275862,4,1.0,has_upperparts_color::brown,baseline
117,Clay colored Sparrow,29,16,28,13,0.5517241379310345,16,1.0,has_upperparts_color::brown,baseline
141,Artic Tern,29,0,0,29,0.0,0,,has_upperparts_color::brown,baseline
160,Black throated Blue Warbler,29,2,0,27,0.06896551724137931,0,0.0,has_upperparts_color::brown,baseline
119,Field Sparrow,29,15,27,14,0.5172413793103449,14,0.9333333333333333,has_upperparts_color::brown,baseline
124,Le Conte Sparrow,29,9,23,20,0.3103448275862069,6,0.6666666666666666,has_upperparts_color::brown,baseline
125,Lincoln Sparrow,29,16,25,13,0.5517241379310345,14,0.875,has_upperparts_color::brown,baseline
115,Brewer Sparrow,29,14,27,15,0.4827586206896552,14,1.0,has_upperparts_color::brown,baseline
60,Glaucous winged Gull,29,0,1,29,0.0,0,,has_upperparts_color::brown,baseline
78,Gray Kingbird,29,10,14,19,0.3448275862068966,5,0.5,has_upperparts_color::brown,baseline
97,Orchard Oriole,29,3,11,26,0.10344827586206896,3,1.0,has_upperparts_color::brown,baseline
149,Brown Thrasher,29,20,29,9,0.6896551724137931,20,1.0,has_upperparts_color::brown,baseline
39,Least Flycatcher,29,9,16,20,0.3103448275862069,4,0.4444444444444444,has_upperparts_color::brown,baseline
153,Philadelphia Vireo,29,1,6,28,0.034482758620689655,0,0.0,has_upperparts_color::brown,baseline
37,Acadian Flycatcher,29,10,24,19,0.3448275862068966,9,0.9,has_upperparts_color::brown,baseline
157,Yellow throated Vireo,29,1,5,28,0.034482758620689655,0,0.0,has_upperparts_color::brown,baseline
34,Gray crowned Rosy Finch,29,18,25,11,0.6206896551724138,16,0.8888888888888888,has_upperparts_color::brown,baseline
3,Sooty Albatross,28,2,6,26,0.07142857142857142,0,0.0,has_upperparts_color::brown,baseline
15,Lazuli Bunting,28,0,2,28,0.0,0,,has_upperparts_color::brown,baseline
16,Painted Bunting,28,3,0,25,0.10714285714285714,0,0.0,has_upperparts_color::brown,baseline
58,Pigeon Guillemot,28,6,3,22,0.21428571428571427,1,0.16666666666666666,has_upperparts_color::brown,baseline
17,Cardinal,27,3,7,24,0.1111111111111111,2,0.6666666666666666,has_upperparts_color::brown,baseline
75,Green Jay,27,0,1,27,0.0,0,,has_upperparts_color::brown,baseline
178,Swainson Warbler,26,18,21,8,0.6923076923076923,17,0.9444444444444444,has_upperparts_color::brown,baseline
12,Yellow headed Blackbird,26,1,2,25,0.038461538461538464,0,0.0,has_upperparts_color::brown,baseline
22,Chuck will Widow,26,13,25,13,0.5,13,1.0,has_upperparts_color::brown,baseline
7,Parakeet Auklet,23,1,1,22,0.043478260869565216,1,1.0,has_upperparts_color::brown,baseline
84,Red legged Kittiwake,23,1,0,22,0.043478260869565216,0,0.0,has_upperparts_color::brown,baseline
32,Mangrove Cuckoo,23,4,5,19,0.17391304347826086,1,0.25,has_upperparts_color::brown,baseline
24,Red faced Cormorant,22,0,0,22,0.0,0,,has_upperparts_color::brown,baseline
151,Black capped Vireo,21,1,2,20,0.047619047619047616,0,0.0,has_upperparts_color::brown,baseline
113,Baird Sparrow,20,8,13,12,0.4,6,0.75,has_upperparts_color::brown,baseline
187,American Three toed Woodpecker,20,1,0,19,0.05,0,0.0,has_upperparts_color::brown,baseline
65,Slaty backed Gull,20,2,1,18,0.1,0,0.0,has_upperparts_color::brown,baseline
101,White Pelican,20,1,3,19,0.05,0,0.0,has_upperparts_color::brown,baseline
105,Whip poor Will,19,11,16,8,0.5789473684210527,10,0.9090909090909091,has_upperparts_color::brown,baseline
8,Rhinoceros Auklet,18,6,4,12,0.3333333333333333,1,0.16666666666666666,has_upperparts_color::brown,baseline
18,Spotted Catbird,15,1,9,14,0.06666666666666667,1,1.0,has_upperparts_color::brown,baseline
5,Crested Auklet,14,1,3,13,0.07142857142857142,1,1.0,has_upperparts_color::brown,baseline
6,Least Auklet,11,0,2,11,0.0,0,,has_upperparts_color::brown,baseline
1,Black footed Albatross,30,8,15,22,0.26666666666666666,5,0.625,has_wing_color::black,baseline
143,Caspian Tern,30,6,4,24,0.2,1,0.16666666666666666,has_wing_color::black,baseline
120,Fox Sparrow,30,3,10,27,0.1,2,0.6666666666666666,has_wing_color::black,baseline
121,Grasshopper Sparrow,30,13,20,17,0.43333333333333335,8,0.6153846153846154,has_wing_color::black,baseline
122,Harris Sparrow,30,20,21,10,0.6666666666666666,18,0.9,has_wing_color::black,baseline
123,Henslow Sparrow,30,14,22,16,0.4666666666666667,10,0.7142857142857143,has_wing_color::black,baseline
126,Nelson Sharp tailed Sparrow,30,8,14,22,0.26666666666666666,5,0.625,has_wing_color::black,baseline
127,Savannah Sparrow,30,11,16,19,0.36666666666666664,8,0.7272727272727273,has_wing_color::black,baseline
128,Seaside Sparrow,30,5,17,25,0.16666666666666666,4,0.8,has_wing_color::black,baseline
129,Song Sparrow,30,5,11,25,0.16666666666666666,2,0.4,has_wing_color::black,baseline
130,Tree Sparrow,30,14,17,16,0.4666666666666667,8,0.5714285714285714,has_wing_color::black,baseline
131,Vesper Sparrow,30,9,17,21,0.3,7,0.7777777777777778,has_wing_color::black,baseline
132,White crowned Sparrow,30,7,24,23,0.23333333333333334,5,0.7142857142857143,has_wing_color::black,baseline
133,White throated Sparrow,30,15,20,15,0.5,11,0.7333333333333333,has_wing_color::black,baseline
134,Cape Glossy Starling,30,15,25,15,0.5,15,1.0,has_wing_color::black,baseline
135,Bank Swallow,30,9,16,21,0.3,6,0.6666666666666666,has_wing_color::black,baseline
136,Barn Swallow,30,15,27,15,0.5,14,0.9333333333333333,has_wing_color::black,baseline
137,Cliff Swallow,30,12,22,18,0.4,10,0.8333333333333334,has_wing_color::black,baseline
138,Tree Swallow,30,13,21,17,0.43333333333333335,9,0.6923076923076923,has_wing_color::black,baseline
139,Scarlet Tanager,30,25,30,5,0.8333333333333334,25,1.0,has_wing_color::black,baseline
140,Summer Tanager,30,8,16,22,0.26666666666666666,6,0.75,has_wing_color::black,baseline
118,House Sparrow,30,13,13,17,0.43333333333333335,7,0.5384615384615384,has_wing_color::black,baseline
116,Chipping Sparrow,30,13,17,17,0.43333333333333335,7,0.5384615384615384,has_wing_color::black,baseline
114,Black throated Sparrow,30,7,30,23,0.23333333333333334,7,1.0,has_wing_color::black,baseline
2,Laysan Albatross,30,14,13,16,0.4666666666666667,8,0.5714285714285714,has_wing_color::black,baseline
92,Nighthawk,30,14,26,16,0.4666666666666667,13,0.9285714285714286,has_wing_color::black,baseline
93,Clark Nutcracker,30,29,30,1,0.9666666666666667,29,1.0,has_wing_color::black,baseline
94,White breasted Nuthatch,30,21,28,9,0.7,20,0.9523809523809523,has_wing_color::black,baseline
95,Baltimore Oriole,30,27,30,3,0.9,27,1.0,has_wing_color::black,baseline
96,Hooded Oriole,30,25,29,5,0.8333333333333334,24,0.96,has_wing_color::black,baseline
98,Scott Oriole,30,24,30,6,0.8,24,1.0,has_wing_color::black,baseline
99,Ovenbird,30,1,10,29,0.03333333333333333,1,1.0,has_wing_color::black,baseline
100,Brown Pelican,30,11,19,19,0.36666666666666664,9,0.8181818181818182,has_wing_color::black,baseline
102,Western Wood Pewee,30,10,14,20,0.3333333333333333,5,0.5,has_wing_color::black,baseline
112,Great Grey Shrike,30,21,22,9,0.7,19,0.9047619047619048,has_wing_color::black,baseline
103,Sayornis,30,6,17,24,0.2,5,0.8333333333333334,has_wing_color::black,baseline
104,American Pipit,30,10,12,20,0.3333333333333333,5,0.5,has_wing_color::black,baseline
106,Horned Puffin,30,20,30,10,0.6666666666666666,20,1.0,has_wing_color::black,baseline
107,Common Raven,30,27,30,3,0.9,27,1.0,has_wing_color::black,baseline
108,White necked Raven,30,25,29,5,0.8333333333333334,24,0.96,has_wing_color::black,baseline
109,American Redstart,30,23,28,7,0.7666666666666667,21,0.9130434782608695,has_wing_color::black,baseline
110,Geococcyx,30,15,25,15,0.5,14,0.9333333333333333,has_wing_color::black,baseline
111,Loggerhead Shrike,30,22,25,8,0.7333333333333333,20,0.9090909090909091,has_wing_color::black,baseline
142,Black Tern,30,8,13,22,0.26666666666666666,4,0.5,has_wing_color::black,baseline
144,Common Tern,30,4,7,26,0.13333333333333333,0,0.0,has_wing_color::black,baseline
90,Red breasted Merganser,30,12,22,18,0.4,10,0.8333333333333334,has_wing_color::black,baseline
145,Elegant Tern,30,3,7,27,0.1,1,0.3333333333333333,has_wing_color::black,baseline
176,Prairie Warbler,30,13,18,17,0.43333333333333335,7,0.5384615384615384,has_wing_color::black,baseline
177,Prothonotary Warbler,30,14,25,16,0.4666666666666667,13,0.9285714285714286,has_wing_color::black,baseline
180,Wilson Warbler,30,8,19,22,0.26666666666666666,5,0.625,has_wing_color::black,baseline
182,Yellow Warbler,30,14,16,16,0.4666666666666667,6,0.42857142857142855,has_wing_color::black,baseline
183,Northern Waterthrush,30,2,7,28,0.06666666666666667,1,0.5,has_wing_color::black,baseline
184,Louisiana Waterthrush,30,8,7,22,0.26666666666666666,3,0.375,has_wing_color::black,baseline
185,Bohemian Waxwing,30,13,27,17,0.43333333333333335,13,1.0,has_wing_color::black,baseline
186,Cedar Waxwing,30,6,14,24,0.2,3,0.5,has_wing_color::black,baseline
188,Pileated Woodpecker,30,29,28,1,0.9666666666666667,27,0.9310344827586207,has_wing_color::black,baseline
189,Red bellied Woodpecker,30,29,29,1,0.9666666666666667,28,0.9655172413793104,has_wing_color::black,baseline
191,Red headed Woodpecker,30,25,28,5,0.8333333333333334,24,0.96,has_wing_color::black,baseline
192,Downy Woodpecker,30,30,30,0,1.0,30,1.0,has_wing_color::black,baseline
193,Bewick Wren,30,11,17,19,0.36666666666666664,6,0.5454545454545454,has_wing_color::black,baseline
194,Cactus Wren,30,16,23,14,0.5333333333333333,12,0.75,has_wing_color::black,baseline
195,Carolina Wren,30,11,13,19,0.36666666666666664,4,0.36363636363636365,has_wing_color::black,baseline
196,House Wren,30,8,10,22,0.26666666666666666,4,0.5,has_wing_color::black,baseline
197,Marsh Wren,30,15,11,15,0.5,6,0.4,has_wing_color::black,baseline
198,Rock Wren,30,7,8,23,0.23333333333333334,1,0.14285714285714285,has_wing_color::black,baseline
199,Winter Wren,30,10,10,20,0.3333333333333333,4,0.4,has_wing_color::black,baseline
175,Pine Warbler,30,9,22,21,0.3,9,1.0,has_wing_color::black,baseline
174,Palm Warbler,30,10,9,20,0.3333333333333333,4,0.4,has_wing_color::black,baseline
173,Orange crowned Warbler,30,2,3,28,0.06666666666666667,1,0.5,has_wing_color::black,baseline
158,Bay breasted Warbler,30,17,28,13,0.5666666666666667,15,0.8823529411764706,has_wing_color::black,baseline
146,Forsters Tern,30,2,7,28,0.06666666666666667,0,0.0,has_wing_color::black,baseline
147,Least Tern,30,6,9,24,0.2,2,0.3333333333333333,has_wing_color::black,baseline
148,Green tailed Towhee,30,2,9,28,0.06666666666666667,0,0.0,has_wing_color::black,baseline
150,Sage Thrasher,30,6,13,24,0.2,3,0.5,has_wing_color::black,baseline
152,Blue headed Vireo,30,16,19,14,0.5333333333333333,12,0.75,has_wing_color::black,baseline
154,Red eyed Vireo,30,5,4,25,0.16666666666666666,2,0.4,has_wing_color::black,baseline
155,Warbling Vireo,30,2,4,28,0.06666666666666667,0,0.0,has_wing_color::black,baseline
156,White eyed Vireo,30,12,19,18,0.4,8,0.6666666666666666,has_wing_color::black,baseline
159,Black and white Warbler,30,28,29,2,0.9333333333333333,27,0.9642857142857143,has_wing_color::black,baseline
172,Nashville Warbler,30,2,2,28,0.06666666666666667,0,0.0,has_wing_color::black,baseline
161,Blue winged Warbler,30,5,20,25,0.16666666666666666,4,0.8,has_wing_color::black,baseline
162,Canada Warbler,30,9,11,21,0.3,4,0.4444444444444444,has_wing_color::black,baseline
163,Cape May Warbler,30,19,22,11,0.6333333333333333,15,0.7894736842105263,has_wing_color::black,baseline
164,Cerulean Warbler,30,18,25,12,0.6,14,0.7777777777777778,has_wing_color::black,baseline
165,Chestnut sided Warbler,30,11,28,19,0.36666666666666664,11,1.0,has_wing_color::black,baseline
167,Hooded Warbler,30,6,18,24,0.2,2,0.3333333333333333,has_wing_color::black,baseline
170,Mourning Warbler,30,3,8,27,0.1,0,0.0,has_wing_color::black,baseline
171,Myrtle Warbler,30,13,27,17,0.43333333333333335,13,1.0,has_wing_color::black,baseline
91,Mockingbird,30,16,18,14,0.5333333333333333,11,0.6875,has_wing_color::black,baseline
200,Common Yellowthroat,30,2,14,28,0.06666666666666667,1,0.5,has_wing_color::black,baseline
89,Hooded Merganser,30,18,28,12,0.6,18,1.0,has_wing_color::black,baseline
26,Bronzed Cowbird,30,24,30,6,0.8,24,1.0,has_wing_color::black,baseline
61,Heermann Gull,30,14,17,16,0.4666666666666667,8,0.5714285714285714,has_wing_color::black,baseline
59,California Gull,30,9,15,21,0.3,6,0.6666666666666666,has_wing_color::black,baseline
25,Pelagic Cormorant,30,25,30,5,0.8333333333333334,25,1.0,has_wing_color::black,baseline
57,Rose breasted Grosbeak,30,25,29,5,0.8333333333333334,25,1.0,has_wing_color::black,baseline
56,Pine Grosbeak,30,16,29,14,0.5333333333333333,15,0.9375,has_wing_color::black,baseline
55,Evening Grosbeak,30,17,28,13,0.5666666666666667,15,0.8823529411764706,has_wing_color::black,baseline
54,Blue Grosbeak,30,19,25,11,0.6333333333333333,15,0.7894736842105263,has_wing_color::black,baseline
53,Western Grebe,30,13,23,17,0.43333333333333335,10,0.7692307692307693,has_wing_color::black,baseline
52,Pied billed Grebe,30,6,10,24,0.2,2,0.3333333333333333,has_wing_color::black,baseline
51,Horned Grebe,30,13,18,17,0.43333333333333335,9,0.6923076923076923,has_wing_color::black,baseline
50,Eared Grebe,30,12,20,18,0.4,10,0.8333333333333334,has_wing_color::black,baseline
49,Boat tailed Grackle,30,17,30,13,0.5666666666666667,17,1.0,has_wing_color::black,baseline
48,European Goldfinch,30,27,28,3,0.9,25,0.9259259259259259,has_wing_color::black,baseline
47,American Goldfinch,30,23,28,7,0.7666666666666667,22,0.9565217391304348,has_wing_color::black,baseline
63,Ivory Gull,30,4,3,26,0.13333333333333333,1,0.25,has_wing_color::black,baseline
46,Gadwall,30,6,11,24,0.2,2,0.3333333333333333,has_wing_color::black,baseline
45,Northern Fulmar,30,6,4,24,0.2,0,0.0,has_wing_color::black,baseline
44,Frigatebird,30,24,30,6,0.8,24,1.0,has_wing_color::black,baseline
88,Western Meadowlark,30,7,21,23,0.23333333333333334,4,0.5714285714285714,has_wing_color::black,baseline
42,Vermilion Flycatcher,30,15,27,15,0.5,14,0.9333333333333333,has_wing_color::black,baseline
41,Scissor tailed Flycatcher,30,18,23,12,0.6,16,0.8888888888888888,has_wing_color::black,baseline
27,Shiny Cowbird,30,24,27,6,0.8,23,0.9583333333333334,has_wing_color::black,baseline
40,Olive sided Flycatcher,30,12,15,18,0.4,7,0.5833333333333334,has_wing_color::black,baseline
38,Great Crested Flycatcher,30,8,6,22,0.26666666666666666,3,0.375,has_wing_color::black,baseline
36,Northern Flicker,30,16,28,14,0.5333333333333333,16,1.0,has_wing_color::black,baseline
29,American Crow,30,29,30,1,0.9666666666666667,29,1.0,has_wing_color::black,baseline
35,Purple Finch,30,5,7,25,0.16666666666666666,0,0.0,has_wing_color::black,baseline
30,Fish Crow,30,27,30,3,0.9,27,1.0,has_wing_color::black,baseline
21,Eastern Towhee,30,18,28,12,0.6,18,1.0,has_wing_color::black,baseline
62,Herring Gull,30,5,5,25,0.16666666666666666,2,0.4,has_wing_color::black,baseline
64,Ring billed Gull,30,7,4,23,0.23333333333333334,0,0.0,has_wing_color::black,baseline
73,Blue Jay,30,17,27,13,0.5666666666666667,16,0.9411764705882353,has_wing_color::black,baseline
87,Mallard,30,4,15,26,0.13333333333333333,3,0.75,has_wing_color::black,baseline
86,Pacific Loon,30,21,16,9,0.7,13,0.6190476190476191,has_wing_color::black,baseline
85,Horned Lark,30,9,16,21,0.3,3,0.3333333333333333,has_wing_color::black,baseline
4,Groove billed Ani,30,25,28,5,0.8333333333333334,23,0.92,has_wing_color::black,baseline
83,White breasted Kingfisher,30,6,16,24,0.2,3,0.5,has_wing_color::black,baseline
82,Ringed Kingfisher,30,8,24,22,0.26666666666666666,8,1.0,has_wing_color::black,baseline
81,Pied Kingfisher,30,24,30,6,0.8,24,1.0,has_wing_color::black,baseline
80,Green Kingfisher,30,19,25,11,0.6333333333333333,18,0.9473684210526315,has_wing_color::black,baseline
79,Belted Kingfisher,30,5,29,25,0.16666666666666666,5,1.0,has_wing_color::black,baseline
10,Red winged Blackbird,30,26,30,4,0.8666666666666667,26,1.0,has_wing_color::black,baseline
77,Tropical Kingbird,30,3,8,27,0.1,2,0.6666666666666666,has_wing_color::black,baseline
11,Rusty Blackbird,30,22,29,8,0.7333333333333333,21,0.9545454545454546,has_wing_color::black,baseline
74,Florida Jay,30,3,1,27,0.1,1,0.3333333333333333,has_wing_color::black,baseline
76,Dark eyed Junco,30,11,22,19,0.36666666666666664,10,0.9090909090909091,has_wing_color::black,baseline
72,Pomarine Jaeger,30,14,21,16,0.4666666666666667,12,0.8571428571428571,has_wing_color::black,baseline
14,Indigo Bunting,30,10,17,20,0.3333333333333333,6,0.6,has_wing_color::black,baseline
66,Western Gull,30,6,16,24,0.2,4,0.6666666666666666,has_wing_color::black,baseline
71,Long tailed Jaeger,30,10,18,20,0.3333333333333333,7,0.7,has_wing_color::black,baseline
67,Anna Hummingbird,30,8,15,22,0.26666666666666666,6,0.75,has_wing_color::black,baseline
68,Ruby throated Hummingbird,30,3,12,27,0.1,0,0.0,has_wing_color::black,baseline
31,Black billed Cuckoo,30,2,3,28,0.06666666666666667,0,0.0,has_wing_color::black,baseline
69,Rufous Hummingbird,30,5,8,25,0.16666666666666666,0,0.0,has_wing_color::black,baseline
13,Bobolink,30,25,30,5,0.8333333333333334,25,1.0,has_wing_color::black,baseline
70,Green Violetear,30,7,10,23,0.23333333333333334,2,0.2857142857142857,has_wing_color::black,baseline
181,Worm eating Warbler,29,4,4,25,0.13793103448275862,0,0.0,has_wing_color::black,baseline
20,Yellow breasted Chat,29,9,14,20,0.3103448275862069,7,0.7777777777777778,has_wing_color::black,baseline
169,Magnolia Warbler,29,23,26,6,0.7931034482758621,22,0.9565217391304348,has_wing_color::black,baseline
168,Kentucky Warbler,29,7,7,22,0.2413793103448276,3,0.42857142857142855,has_wing_color::black,baseline
28,Brown Creeper,29,10,27,19,0.3448275862068966,10,1.0,has_wing_color::black,baseline
9,Brewer Blackbird,29,22,28,7,0.7586206896551724,21,0.9545454545454546,has_wing_color::black,baseline
166,Golden winged Warbler,29,13,22,16,0.4482758620689655,11,0.8461538461538461,has_wing_color::black,baseline
23,Brandt Cormorant,29,16,24,13,0.5517241379310345,16,1.0,has_wing_color::black,baseline
190,Red cockaded Woodpecker,29,25,29,4,0.8620689655172413,25,1.0,has_wing_color::black,baseline
33,Yellow billed Cuckoo,29,3,6,26,0.10344827586206896,0,0.0,has_wing_color::black,baseline
179,Tennessee Warbler,29,13,6,16,0.4482758620689655,2,0.15384615384615385,has_wing_color::black,baseline
19,Gray Catbird,29,6,15,23,0.20689655172413793,4,0.6666666666666666,has_wing_color::black,baseline
43,Yellow bellied Flycatcher,29,12,19,17,0.41379310344827586,7,0.5833333333333334,has_wing_color::black,baseline
117,Clay colored Sparrow,29,11,14,18,0.3793103448275862,6,0.5454545454545454,has_wing_color::black,baseline
141,Artic Tern,29,0,3,29,0.0,0,,has_wing_color::black,baseline
160,Black throated Blue Warbler,29,17,27,12,0.5862068965517241,16,0.9411764705882353,has_wing_color::black,baseline
119,Field Sparrow,29,13,10,16,0.4482758620689655,5,0.38461538461538464,has_wing_color::black,baseline
124,Le Conte Sparrow,29,19,18,10,0.6551724137931034,14,0.7368421052631579,has_wing_color::black,baseline
125,Lincoln Sparrow,29,18,8,11,0.6206896551724138,5,0.2777777777777778,has_wing_color::black,baseline
115,Brewer Sparrow,29,7,15,22,0.2413793103448276,4,0.5714285714285714,has_wing_color::black,baseline
60,Glaucous winged Gull,29,1,3,28,0.034482758620689655,1,1.0,has_wing_color::black,baseline
78,Gray Kingbird,29,7,12,22,0.2413793103448276,6,0.8571428571428571,has_wing_color::black,baseline
97,Orchard Oriole,29,23,29,6,0.7931034482758621,23,1.0,has_wing_color::black,baseline
149,Brown Thrasher,29,3,9,26,0.10344827586206896,2,0.6666666666666666,has_wing_color::black,baseline
39,Least Flycatcher,29,10,18,19,0.3448275862068966,7,0.7,has_wing_color::black,baseline
153,Philadelphia Vireo,29,9,5,20,0.3103448275862069,1,0.1111111111111111,has_wing_color::black,baseline
37,Acadian Flycatcher,29,6,16,23,0.20689655172413793,3,0.5,has_wing_color::black,baseline
157,Yellow throated Vireo,29,10,20,19,0.3448275862068966,8,0.8,has_wing_color::black,baseline
34,Gray crowned Rosy Finch,29,11,17,18,0.3793103448275862,6,0.5454545454545454,has_wing_color::black,baseline
3,Sooty Albatross,28,4,16,24,0.14285714285714285,4,1.0,has_wing_color::black,baseline
15,Lazuli Bunting,28,17,26,11,0.6071428571428571,17,1.0,has_wing_color::black,baseline
16,Painted Bunting,28,2,12,26,0.07142857142857142,0,0.0,has_wing_color::black,baseline
58,Pigeon Guillemot,28,16,25,12,0.5714285714285714,16,1.0,has_wing_color::black,baseline
17,Cardinal,27,8,10,19,0.2962962962962963,3,0.375,has_wing_color::black,baseline
75,Green Jay,27,0,13,27,0.0,0,,has_wing_color::black,baseline
178,Swainson Warbler,26,3,3,23,0.11538461538461539,0,0.0,has_wing_color::black,baseline
12,Yellow headed Blackbird,26,21,26,5,0.8076923076923077,21,1.0,has_wing_color::black,baseline
22,Chuck will Widow,26,7,10,19,0.2692307692307692,4,0.5714285714285714,has_wing_color::black,baseline
7,Parakeet Auklet,23,14,23,9,0.6086956521739131,14,1.0,has_wing_color::black,baseline
84,Red legged Kittiwake,23,7,6,16,0.30434782608695654,0,0.0,has_wing_color::black,baseline
32,Mangrove Cuckoo,23,5,14,18,0.21739130434782608,3,0.6,has_wing_color::black,baseline
24,Red faced Cormorant,22,15,22,7,0.6818181818181818,15,1.0,has_wing_color::black,baseline
151,Black capped Vireo,21,10,20,11,0.47619047619047616,9,0.9,has_wing_color::black,baseline
113,Baird Sparrow,20,4,7,16,0.2,1,0.25,has_wing_color::black,baseline
187,American Three toed Woodpecker,20,17,20,3,0.85,17,1.0,has_wing_color::black,baseline
65,Slaty backed Gull,20,12,9,8,0.6,6,0.5,has_wing_color::black,baseline
101,White Pelican,20,5,1,15,0.25,1,0.2,has_wing_color::black,baseline
105,Whip poor Will,19,6,11,13,0.3157894736842105,4,0.6666666666666666,has_wing_color::black,baseline
8,Rhinoceros Auklet,18,10,17,8,0.5555555555555556,10,1.0,has_wing_color::black,baseline
18,Spotted Catbird,15,3,3,12,0.2,0,0.0,has_wing_color::black,baseline
5,Crested Auklet,14,9,14,5,0.6428571428571429,9,1.0,has_wing_color::black,baseline
6,Least Auklet,11,6,10,5,0.5454545454545454,6,1.0,has_wing_color::black,baseline
1,Black footed Albatross,30,0,7,30,0.0,0,,has_breast_color::white,baseline
143,Caspian Tern,30,26,30,4,0.8666666666666667,26,1.0,has_breast_color::white,baseline
120,Fox Sparrow,30,19,20,11,0.6333333333333333,15,0.7894736842105263,has_breast_color::white,baseline
121,Grasshopper Sparrow,30,5,19,25,0.16666666666666666,4,0.8,has_breast_color::white,baseline
122,Harris Sparrow,30,23,22,7,0.7666666666666667,17,0.7391304347826086,has_breast_color::white,baseline
123,Henslow Sparrow,30,10,10,20,0.3333333333333333,6,0.6,has_breast_color::white,baseline
126,Nelson Sharp tailed Sparrow,30,11,4,19,0.36666666666666664,2,0.18181818181818182,has_breast_color::white,baseline
127,Savannah Sparrow,30,14,23,16,0.4666666666666667,12,0.8571428571428571,has_breast_color::white,baseline
128,Seaside Sparrow,30,6,2,24,0.2,0,0.0,has_breast_color::white,baseline
129,Song Sparrow,30,16,21,14,0.5333333333333333,10,0.625,has_breast_color::white,baseline
130,Tree Sparrow,30,10,20,20,0.3333333333333333,6,0.6,has_breast_color::white,baseline
131,Vesper Sparrow,30,16,19,14,0.5333333333333333,9,0.5625,has_breast_color::white,baseline
132,White crowned Sparrow,30,8,25,22,0.26666666666666666,7,0.875,has_breast_color::white,baseline
133,White throated Sparrow,30,10,18,20,0.3333333333333333,5,0.5,has_breast_color::white,baseline
134,Cape Glossy Starling,30,0,0,30,0.0,0,,has_breast_color::white,baseline
135,Bank Swallow,30,13,19,17,0.43333333333333335,7,0.5384615384615384,has_breast_color::white,baseline
136,Barn Swallow,30,9,1,21,0.3,1,0.1111111111111111,has_breast_color::white,baseline
137,Cliff Swallow,30,8,9,22,0.26666666666666666,3,0.375,has_breast_color::white,baseline
138,Tree Swallow,30,27,24,3,0.9,22,0.8148148148148148,has_breast_color::white,baseline
139,Scarlet Tanager,30,0,0,30,0.0,0,,has_breast_color::white,baseline
