species_id,species_name,n,n_pos,n_pred_pos,n_neg,prevalence,tp,recall,attr,model
175,Pine Warbler,30,26,25,4,0.8666666666666667,23,0.8846153846153846,has_throat_color::yellow,baseline
174,Palm Warbler,30,20,17,10,0.6666666666666666,13,0.65,has_throat_color::yellow,baseline
173,Orange crowned Warbler,30,13,21,17,0.43333333333333335,10,0.7692307692307693,has_throat_color::yellow,baseline
158,Bay breasted Warbler,30,0,1,30,0.0,0,,has_throat_color::yellow,baseline
146,Forsters Tern,30,0,0,30,0.0,0,,has_throat_color::yellow,baseline
147,Least Tern,30,0,0,30,0.0,0,,has_throat_color::yellow,baseline
148,Green tailed Towhee,30,0,2,30,0.0,0,,has_throat_color::yellow,baseline
150,Sage Thrasher,30,0,1,30,0.0,0,,has_throat_color::yellow,baseline
152,Blue headed Vireo,30,1,11,29,0.03333333333333333,0,0.0,has_throat_color::yellow,baseline
154,Red eyed Vireo,30,1,4,29,0.03333333333333333,0,0.0,has_throat_color::yellow,baseline
155,Warbling Vireo,30,1,7,29,0.03333333333333333,0,0.0,has_throat_color::yellow,baseline
156,White eyed Vireo,30,4,14,26,0.13333333333333333,4,1.0,has_throat_color::yellow,baseline
159,Black and white Warbler,30,0,0,30,0.0,0,,has_throat_color::yellow,baseline
172,Nashville Warbler,30,18,28,12,0.6,16,0.8888888888888888,has_throat_color::yellow,baseline
161,Blue winged Warbler,30,26,30,4,0.8666666666666667,26,1.0,has_throat_color::yellow,baseline
162,Canada Warbler,30,27,27,3,0.9,24,0.8888888888888888,has_throat_color::yellow,baseline
163,Cape May Warbler,30,25,26,5,0.8333333333333334,23,0.92,has_throat_color::yellow,baseline
164,Cerulean Warbler,30,1,0,29,0.03333333333333333,0,0.0,has_throat_color::yellow,baseline
165,Chestnut sided Warbler,30,0,1,30,0.0,0,,has_throat_color::yellow,baseline
167,Hooded Warbler,30,12,27,18,0.4,11,0.9166666666666666,has_throat_color::yellow,baseline
170,Mourning Warbler,30,2,11,28,0.06666666666666667,2,1.0,has_throat_color::yellow,baseline
171,Myrtle Warbler,30,2,7,28,0.06666666666666667,0,0.0,has_throat_color::yellow,baseline
91,Mockingbird,30,0,1,30,0.0,0,,has_throat_color::yellow,baseline
200,Common Yellowthroat,30,29,28,1,0.9666666666666667,27,0.9310344827586207,has_throat_color::yellow,baseline
89,Hooded Merganser,30,0,0,30,0.0,0,,has_throat_color::yellow,baseline
26,Bronzed Cowbird,30,1,0,29,0.03333333333333333,0,0.0,has_throat_color::yellow,baseline
61,Heermann Gull,30,0,0,30,0.0,0,,has_throat_color::yellow,baseline
59,California Gull,30,0,0,30,0.0,0,,has_throat_color::yellow,baseline
25,Pelagic Cormorant,30,0,0,30,0.0,0,,has_throat_color::yellow,baseline
57,Rose breasted Grosbeak,30,0,0,30,0.0,0,,has_throat_color::yellow,baseline
56,Pine Grosbeak,30,0,0,30,0.0,0,,has_throat_color::yellow,baseline
55,Evening Grosbeak,30,3,17,27,0.1,1,0.3333333333333333,has_throat_color::yellow,baseline
54,Blue Grosbeak,30,0,0,30,0.0,0,,has_throat_color::yellow,baseline
53,Western Grebe,30,0,0,30,0.0,0,,has_throat_color::yellow,baseline
52,Pied billed Grebe,30,1,0,29,0.03333333333333333,0,0.0,has_throat_color::yellow,baseline
51,Horned Grebe,30,1,0,29,0.03333333333333333,0,0.0,has_throat_color::yellow,baseline
50,Eared Grebe,30,0,0,30,0.0,0,,has_throat_color::yellow,baseline
49,Boat tailed Grackle,30,0,1,30,0.0,0,,has_throat_color::yellow,baseline
48,European Goldfinch,30,1,0,29,0.03333333333333333,0,0.0,has_throat_color::yellow,baseline
