species_id,species_name,n,n_pos,n_pred_pos,n_neg,prevalence,tp,recall,attr,model
90,Red breasted Merganser,30,1,0,29,0.03333333333333333,0,0.0,has_throat_color::yellow,cbm
145,Elegant Tern,30,0,0,30,0.0,0,,has_throat_color::yellow,cbm
176,Prairie Warbler,30,27,30,3,0.9,27,1.0,has_throat_color::yellow,cbm
177,Prothonotary Warbler,30,30,30,0,1.0,30,1.0,has_throat_color::yellow,cbm
180,Wilson Warbler,30,30,30,0,1.0,30,1.0,has_throat_color::yellow,cbm
182,Yellow Warbler,30,29,30,1,0.9666666666666667,29,1.0,has_throat_color::yellow,cbm
183,Northern Waterthrush,30,6,10,24,0.2,4,0.6666666666666666,has_throat_color::yellow,cbm
184,Louisiana Waterthrush,30,2,4,28,0.06666666666666667,1,0.5,has_throat_color::yellow,cbm
185,Bohemian Waxwing,30,0,0,30,0.0,0,,has_throat_color::yellow,cbm
186,Cedar Waxwing,30,1,8,29,0.03333333333333333,1,1.0,has_throat_color::yellow,cbm
188,Pileated Woodpecker,30,0,0,30,0.0,0,,has_throat_color::yellow,cbm
189,Red bellied Woodpecker,30,1,1,29,0.03333333333333333,0,0.0,has_throat_color::yellow,cbm
191,Red headed Woodpecker,30,0,1,30,0.0,0,,has_throat_color::yellow,cbm
192,Downy Woodpecker,30,0,0,30,0.0,0,,has_throat_color::yellow,cbm
193,Bewick Wren,30,0,2,30,0.0,0,,has_throat_color::yellow,cbm
194,Cactus Wren,30,0,1,30,0.0,0,,has_throat_color::yellow,cbm
195,Carolina Wren,30,2,2,28,0.06666666666666667,0,0.0,has_throat_color::yellow,cbm
196,House Wren,30,0,1,30,0.0,0,,has_throat_color::yellow,cbm
197,Marsh Wren,30,1,2,29,0.03333333333333333,1,1.0,has_throat_color::yellow,cbm
198,Rock Wren,30,0,2,30,0.0,0,,has_throat_color::yellow,cbm
199,Winter Wren,30,0,0,30,0.0,0,,has_throat_color::yellow,cbm
175,Pine Warbler,30,26,28,4,0.8666666666666667,25,0.9615384615384616,has_throat_color::yellow,cbm
174,Palm Warbler,30,20,22,10,0.6666666666666666,17,0.85,has_throat_color::yellow,cbm
173,Orange crowned Warbler,30,13,24,17,0.43333333333333335,12,0.9230769230769231,has_throat_color::yellow,cbm
158,Bay breasted Warbler,30,0,3,30,0.0,0,,has_throat_color::yellow,cbm
146,Forsters Tern,30,0,0,30,0.0,0,,has_throat_color::yellow,cbm
147,Least Tern,30,0,0,30,0.0,0,,has_throat_color::yellow,cbm
148,Green tailed Towhee,30,0,2,30,0.0,0,,has_throat_color::yellow,cbm
150,Sage Thrasher,30,0,1,30,0.0,0,,has_throat_color::yellow,cbm
152,Blue headed Vireo,30,1,12,29,0.03333333333333333,0,0.0,has_throat_color::yellow,cbm
154,Red eyed Vireo,30,1,6,29,0.03333333333333333,0,0.0,has_throat_color::yellow,cbm
155,Warbling Vireo,30,1,7,29,0.03333333333333333,0,0.0,has_throat_color::yellow,cbm
156,White eyed Vireo,30,4,15,26,0.13333333333333333,3,0.75,has_throat_color::yellow,cbm
159,Black and white Warbler,30,0,0,30,0.0,0,,has_throat_color::yellow,cbm
172,Nashville Warbler,30,18,28,12,0.6,16,0.8888888888888888,has_throat_color::yellow,cbm
161,Blue winged Warbler,30,26,28,4,0.8666666666666667,26,1.0,has_throat_color::yellow,cbm
162,Canada Warbler,30,27,27,3,0.9,25,0.9259259259259259,has_throat_color::yellow,cbm
163,Cape May Warbler,30,25,28,5,0.8333333333333334,25,1.0,has_throat_color::yellow,cbm
164,Cerulean Warbler,30,1,0,29,0.03333333333333333,0,0.0,has_throat_color::yellow,cbm
165,Chestnut sided Warbler,30,0,1,30,0.0,0,,has_throat_color::yellow,cbm
167,Hooded Warbler,30,12,30,18,0.4,12,1.0,has_throat_color::yellow,cbm
170,Mourning Warbler,30,2,11,28,0.06666666666666667,2,1.0,has_throat_color::yellow,cbm
171,Myrtle Warbler,30,2,9,28,0.06666666666666667,1,0.5,has_throat_color::yellow,cbm
91,Mockingbird,30,0,2,30,0.0,0,,has_throat_color::yellow,cbm
200,Common Yellowthroat,30,29,29,1,0.9666666666666667,29,1.0,has_throat_color::yellow,cbm
